id,descripcion,laboratorio,condicion_venta,precio_unitario,year_compra,year_caducidad,porcentaje_efectividad,Ventas_Totales_Year
2064,FUCUS VESICULOSUS COMPUESTO SOLUCIÓN ORAL PARA GOTAS,DISTRIBUIDORA FARMACEUTICA S.A.,Indirecta,24000,2022,2025,94,541000
2071,SPASCUPREEL COMPRIMIDOS SUBLINGUALES,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Directa,24000,2021,2025,83,392000
2119,"BIOACTIV KNOP Z, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Indirecta,24000,2020,2024,100,340000
2134,CELLTECH CÁPSULAS BLANDAS,LABORATORIOS RECALCINE S.A.,Directa,24000,2019,2025,90,458000
2135,AVENA SATIVA COMPUESTA SOLUCIÓN PARA GOTAS ORALES Nº 19,ALS DISTRIBUIDORA LIMITADA,Directa,24000,2019,2024,94,498000
2136,SENEGA COMPUESTA SOLUCIÓN PARA GOTAS ORALES Nº 11,ALS DISTRIBUIDORA LIMITADA,Directa,24000,2020,2025,85,441000
2139,COLANGIOL SOLUCIÓN PARA GOTAS ORALES,ALS DISTRIBUIDORA LIMITADA,Indirecta,24000,2022,2025,98,448000
2143,BEKUNIS GRAGEAS,PHARMASAN S.A.,Indirecta,24000,2021,2023,96,507000
2151,Castaño Hamamelis Compuesto Solucion Para Gotas Orales,KNOP LABORATORIOS S.A.,Directa,24000,2022,2024,83,402000
2162,JARABE DE PALTO COMPUESTO CON MIEL,LABORATORIO MAVER S.A.,Indirecta,24000,2021,2023,88,413000
2212,"PAICO EXTRACTO FLUIDO, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa,24000,2021,2025,97,467000
2219,"SIETE VENAS EXTRACTO FLUÍDO, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Indirecta,24000,2021,2023,96,528000
2231,UÑA DE GATO CÁPSULAS 500 mg,COMPAÑIA DE NUTRICION GENERAL S.A.,Indirecta,24000,2021,2025,93,346000
2236,CONTRAVARIS CÁPSULAS 100 mg,LABORATORIOS GARDEN HOUSE FARMACÉUTICA S.A.,Indirecta,24000,2020,2024,88,364000
2258,TÉ DIURÉTICO SUPERIOR,CAMBIASO HERMANOS S.A.C.,Directa,24000,2019,2024,83,458000
2271,TÉ DE BUCHU COMPUESTO,LABORATORIO HOCHSTETTER S.A.,Indirecta,24000,2021,2023,100,381000
2285,UÑA DE GATO CÁPSULAS 100 mg,LABORATORIO HOCHSTETTER S.A.,Indirecta,24000,2020,2025,81,512000
2295,HARPASUL NUEVA FÓRMULA SOLUCIÓN ORAL PARA GOTAS,ALS DISTRIBUIDORA LIMITADA,Directa,24000,2022,2023,85,348000
2343,MORERA COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,24000,2021,2023,100,496000
2349,SEDANTE NATURAL SOLUCIÓN ORAL PARA GOTAS,LABORATORIOS FASA S.A.,Directa,24000,2020,2023,86,482000
2407,RECALM GRAGEAS,SANOFI-AVENTIS DE CHILE S.A.,Indirecta,24000,2020,2023,90,419000
2426,ARMONYL COMPUESTO SOLUCIÓN ORAL PARA GOTAS,LABORATORIO MAVER S.A.,Indirecta,24000,2019,2025,99,500000
2458,INFLUVAC VACUNA ANTI - INFLUENZA SUSPENSIÓN INYECTABLE,ABBOTT LABORATORIES DE CHILE LTDA.,Indirecta,24000,2021,2024,89,511000
2478,GLUCOMANNAN CÁPSULAS 500 mg,LABORATORIOS FASA S.A.,Directa,24000,2020,2025,95,342000
2495,AYR CON UREA EMULSIÓN TÓPICA 10%,LABORATORIOS SMB FARMA S.A.,Directa,24000,2021,2025,95,485000
2499,PARACETAMOL SUPOSITORIOS 125 mg,BESTPHARMA S.A.,Indirecta,24000,2020,2023,93,356000
18,UNGÜENTO ALCANFORADO,BESTPHARMA S.A.,Directa,23000,2022,2025,89,513000
40,CLORHEXIDINA GLUCONATO SOLUCIÓN TÓPICA 4%,LABORATORIO MAVER S.A.,Indirecta,23000,2020,2023,96,388000
51,ARTREN GEL DÉRMICO 1%,MERCK S.A.,Indirecta,23000,2022,2025,92,342000
73,ECOTRIN COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 100 mg,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.,Directa,23000,2020,2025,86,397000
91,CAPRIMIDA - D COMPRIMIDOS RECUBIERTOS,LABORATORIOS RECALCINE S.A.,Directa,23000,2020,2025,93,479000
112,CROTAMITON CREMA 10%,LABORATORIOS ANDRÓMACO S.A.,Indirecta,23000,2019,2024,93,442000
131,POVIDONA YODADA 10% SOLUCIÓN ESPUMANTE,LABORATORIOS ANDRÓMACO S.A.,Indirecta,23000,2019,2025,98,458000
198,PANAGESIC COMPRIMIDOS MASTICABLES 80 mg,CHEMOPHARMA S.A.,Directa,23000,2021,2024,94,362000
201,PANAGESIC SOLUCIÓN ORAL PARA GOTAS 100 mg/mL,CHEMOPHARMA  S.A.,Indirecta,23000,2020,2025,86,364000
211,"FLUDROP SOLUCIÓN NASAL 0,9%",LABORATORIOS ANDRÓMACO S.A.,Indirecta,23000,2022,2024,99,379000
225,"TAPSIN COMPUESTO DÍA PLUS POLVO PARA SOLUCIÓN ORAL, EN SOBRES",LABORATORIO MAVER S.A.,Directa,23000,2021,2025,91,356000
286,FORTEVITA JARABE,MINTLAB CO. S.A.,Indirecta,23000,2019,2025,95,365000
297,MUCOANGIN COMPRIMIDOS PARA DISOLUCIÓN BUCAL 20 mg,BOEHRINGER INGELHEIM LTDA.,Directa,23000,2019,2024,94,519000
303,CAPRIMIDA DUO CÁPSULAS BLANDAS 330 mg,LABORATORIOS RECALCINE S.A.,Indirecta,23000,2019,2025,88,359000
318,SUERO ORAL HIDRA 90 SABOR UVA SOLUCIÓN ORAL,INDUSTRIAL Y COMERCIAL BAXTER DE CHILE LTDA,Indirecta,23000,2020,2023,85,500000
321,ALUMINIO HIDRÓXIDO SUSPENSIÓN ORAL 6%,LABORATORIO CHILE S.A.,Indirecta,23000,2021,2024,98,358000
327,GELICOL GEL 70%,LABORATORIO PASTEUR S.A.,Directa,23000,2020,2025,99,379000
335,GESIPROCT CREMA RECTAL,MEDIPHARM LTDA.,Directa,23000,2019,2024,84,530000
348,SALES PARA REHIDRATACIÓN ORAL-60 POLVO PARA SOLUCIÓN ORAL,LABORATORIOS FASA S.A.,Indirecta,23000,2020,2023,100,439000
360,"PROFENID GEL TÓPICO 2,5%",SANOFI-AVENTIS DE CHILE S.A.,Indirecta,23000,2022,2024,100,341000
364,CAPRIMIDA - D FORTE COMPRIMIDOS RECUBIERTOS,LABORATORIOS RECALCINE S.A.,Indirecta,23000,2019,2024,89,483000
382,FASAFLEX PARCHE POROSO,LABORATORIOS FASA S.A.,Directa,23000,2021,2023,89,438000
393,ÁCIDO DEHIDROCÓLICO COMPRIMIDOS 250 mg,LABORATORIOS ANDRÓMACO S.A.,Indirecta,23000,2021,2023,95,379000
395,"LAXONAROL CÁPSULAS BLANDAS 1,1 g",DROGUERÍA FARMOQUÍMICA DEL PACÍFICO S.A.,Directa,23000,2019,2025,92,436000
399,GASDOL COMPRIMIDOS 10 mg,LABORATORIO BAGÓ DE CHILE S.A.,Indirecta,23000,2020,2023,96,533000
444,SOLARCAINE NF AEROSOL TÓPICO,SCHERING-PLOUGH CIA. LTDA.,Directa,23000,2020,2023,93,466000
507,TAPSIN COMPUESTO CON CLORFENAMINA MALEATO SABOR A MIEL-LIMÓN DE PICA POLVO PARA SOLUCIÓN ORAL EN SOBRES,LABORATORIO MAVER S.A.,Directa,23000,2022,2023,97,400000
508,"GERMOSEPT SOLUCIÓN TÓPICA 0,175%",MEDIPHARM LTDA.,Indirecta,23000,2022,2024,92,435000
519,UNGÜENTO TÓPICO MENTOLADO,LABORATORIOS FASA S.A.,Directa,23000,2022,2025,85,413000
520,VITAMINA C COMPRIMIDOS MASTICABLES 100 mg,LABORATORIOS ANDRÓMACO S.A.,Indirecta,23000,2022,2024,91,531000
526,PARACETAMOL COMPRIMIDOS 500 mg,MINTLAB CO. S.A.,Indirecta,23000,2019,2024,94,352000
535,"MERPAL SOLUCIÓN TÓPICA SPRAY 1,16%",LABORATORIOS PRATER S.A.,Directa,23000,2022,2025,89,355000
562,"VITAMINAS A, D Y E CREMA DÉRMICA",LABORATORIOS SILESIA S.A.,Indirecta,23000,2021,2024,93,395000
563,"THERALER INFANTIL LÁMINAS ORALES 12,5 mg",NOVARTIS CHILE S.A.,Directa,23000,2019,2023,86,403000
565,MENTHOLATUM UNGÜENTO TÓPICO,DROGUERIA HOFMANN S.A.C.,Indirecta,23000,2020,2023,92,359000
577,"KETOPROFENO GEL TÓPICO 2,5%",EXPORTADORA Y COMERCIALIZADORA DE PRODUCTOS FARMACÉUTICOS  LTDA.,Directa,23000,2020,2023,88,545000
582,ADFEN CÁPSULAS CON MICROGRÁNULOS CON RECUBRIMIENTO ENTÉRICO 200 mg,QUÍMICA Y PUBLICIDAD ALFER LTDA.,Directa,23000,2022,2023,100,542000
596,NUROFEN INFANTIL SABOR NARANJA SUSPENSIÓN ORAL 100 mg/ 5 mL,RECKITT BENCKISER CHILE S.A.,Directa,23000,2022,2024,89,479000
638,DOMPERIDONA COMPRIMIDOS 10 mg,BESTPHARMA S.A.,Directa,23000,2021,2023,96,397000
662,PARACETAMOL COMPRIMIDOS MASTICABLES 80 mg,LABORATORIO MAVER S.A.,Directa,23000,2021,2024,88,338000
670,ALGIASOL FORTE SUSPENSIÓN ORAL 200 mg/5 mL,INTERPHARMA S.A.,Directa,23000,2020,2023,93,522000
676,ENDUX EMULSIÓN OFTÁLMICA,ALLERGAN LABORATORIOS LTDA.,Indirecta,23000,2021,2024,91,342000
694,DOLGEX FORTE SUSPENSIÓN ORAL 200 mg/5 mL,LABORATORIO CHILE S.A.,Indirecta,23000,2022,2024,99,415000
698,IBUPROFENO FORTE SUSPENSIÓN ORAL 200 mg/5 mL,INTERPHARMA S.A.,Indirecta,23000,2022,2025,92,389000
707,DOCIVIN CÁPSULAS 10 mg,Medical International Laboratories Corporation S.A. (MINTLAB  Co. S.A.),Indirecta,23000,2019,2024,85,380000
733,GESIDOL COMPRIMIDOS MASTICABLES 160 mg,MEDIPHARM LTDA.,Directa,23000,2019,2025,88,393000
737,PANAGESIC COMPRIMIDOS 1 g,CHEMOPHARMA  S.A.,Indirecta,23000,2021,2024,100,367000
769,FLUOR-KIN  MENTA FORTE PASTA DENTÍFRICA,PHARMA INVESTI DE CHILE S.A.,Indirecta,23000,2022,2025,84,482000
771,ASEPTIDINA JABÓN LÍQUIDO AL 4%,PRODUCTOS QUIRURGICOS Y FARMACOLOGICOS LEON BORZUTZKY FRIDMAN S.A.,Directa,23000,2020,2023,84,377000
787,COLONSAN COMPRIMIDOS RECUBIERTOS 500 mg,LABORATORIO CHILE S.A.,Directa,23000,2020,2024,100,438000
800,CALCIO / VITAMINA D3 300/125 CÁPSULAS,LABORATORIOS ANDRÓMACO S.A.,Directa,23000,2021,2024,98,344000
802,DOMPERIDONA CÁPSULAS 10 mg,LABORATORIOS GARDEN HOUSE FARMACÉUTICA S.A.,Indirecta,23000,2019,2023,91,522000
803,GESIDOL COMPRIMIDOS 500 mg,MEDIPHARM LTDA.,Directa,23000,2019,2023,97,332000
832,ZOFEX COMPRIMIDOS MASTICABLES 5 mg,LABORATORIOS FASA S.A.,Directa,23000,2019,2024,95,496000
833,ZOFEX COMPRIMIDOS MASTICABLES 5 mg,LABORATORIOS FASA S.A.,Indirecta,23000,2022,2024,94,517000
891,MIEL DE BORAX,LABORATORIO VALMA LTDA.,Indirecta,23000,2019,2023,90,400000
898,NIOFEN GRAGEAS 200 mg,LABORATORIOS RECALCINE S.A.,Directa,23000,2019,2024,81,328000
931,VITAGLOS POMADA DÉRMICA,LABORATORIO CHILE S.A.,Directa,23000,2019,2024,98,428000
945,SUPOVIOL SUPOSITORIOS VAGINALES 100 mg,LABORATORIOS ANDRÓMACO S.A.,Indirecta,23000,2022,2025,92,515000
954,SIMETICONA COMPRIMIDOS MASTICABLES 40 mg,INSTITUTO SANITAS S.A.,Directa,23000,2021,2025,83,517000
1003,MULTAMIN C SABOR NARANJA POLVO EFERVESCENTE 2.000 mg EN SOBRES,LABORATORIOS FASA S.A.,Directa,23000,2020,2023,82,517000
1014,"TAPSIN COMPUESTO CON CLORFENAMINA MALEATO POLVO PARA SOLUCIÓN ORAL, EN SOBRES",LABORATORIO MAVER S.A.,Directa,23000,2022,2024,90,464000
1027,TOLNAFTATO SOLUCIÓN TÓPICA  1%,LABORATORIO CHILE S.A.,Directa,23000,2021,2023,90,502000
1047,TUMS SABOR ORIGINAL COMPRIMIDOS,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.,Directa,23000,2020,2023,99,366000
1049,PANADOL COMPRIMIDOS 325 mg,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.,Indirecta,23000,2022,2024,97,425000
1055,TINACTIN SOLUCIÓN TÓPICA AL 1%,KIRBY MEDICAL  PRODUCTS  CIA. LTDA.,Directa,23000,2019,2024,100,404000
1101,ACI - TIP SUSPENSIÓN,ALPES CHEMIE S.A.,Directa,23000,2022,2023,90,446000
1113,AGUA OXIGENADA 30 VOLÚMENES SOLUCIÓN TÓPICA,DROGUERIA HOFMANN S.A.C.,Directa,23000,2022,2025,89,479000
1117,VASELINA LÍQUIDA MEDICINAL HOFSA,DROGUERIA HOFMANN S.A.C.,Directa,23000,2022,2023,97,338000
1182,NICOTEARS NICODOSIS SOLUCIÓN OFTÁLMICA,LABORATORIOS SAVAL S.A.,Directa,23000,2019,2025,90,531000
1198,MUCOSOLVAN JARABE 15 mg/5 mL,BOEHRINGER INGELHEIM LTDA.,Directa,23000,2019,2024,85,444000
1213,GLICERINA SUPOSITORIOS 2 g,LABORATORIO VALMA LTDA.,Indirecta,23000,2019,2024,92,543000
1249,FLUIBRON JARABE 15 mg/5 mL,LABORATORIOS ANDRÓMACO S.A.,Indirecta,23000,2020,2024,94,512000
1261,POVIN POMADA TÓPICA,LABORATORIOS ANDRÓMACO S.A.,Indirecta,23000,2021,2024,88,525000
1296,AGUA OXIGENADA 20 VOLÚMENES SOLUCIÓN TÓPICA,LABORATORIOS FASA S.A.,Directa,23000,2021,2023,100,348000
1306,CARIAMYL SOLUCIÓN DÉRMICA,LABORATORIOS PRATER S.A.,Directa,23000,2019,2023,80,381000
1316,"BILACTON SABOR MENTA, SUSPENSIÓN ORAL",LABORATORIOS FASA S.A.,Directa,23000,2020,2025,80,471000
1373,"NAPHTEARS SOLUCIÓN OFTÁLMICA 0,012%",ALCON LABORATORIOS  CHILE  LTDA.,Indirecta,23000,2019,2024,91,334000
1384,SALES PARA REHIDRATACIÓN POLVO PARA SOLUCIÓN ORAL,BESTPHARMA S.A.,Directa,23000,2020,2023,90,449000
1410,LAUNOL PLUS SHAMPOO,LABORATORIO CHILE S.A.,Indirecta,23000,2020,2025,90,499000
1492,"VITAMINA B1,B6,B12, ÁCIDO FÓLICO Y RIBOFLAVINA CÁPSULAS BLANDAS",LABORATORIOS FASA S.A.,Directa,23000,2019,2023,100,504000
1507,NUBILINA SOLUCIÓN PARA NEBULIZACIÓN NASAL,LABORATORIOS SAVAL S.A.,Directa,23000,2022,2023,96,368000
1529,NAPROXENO SÓDICO COMPRIMIDOS RECUBIERTOS 100 mg,Medical International Laboratories Corporation S.A. (MINTLAB  Co. S.A.),Directa,23000,2019,2024,100,468000
1542,POPULUS COMPUESTO SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Indirecta,23000,2020,2024,86,369000
1544,FORMULA II ESPECIAL SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa,23000,2021,2025,85,486000
1560,"LACHESIS COMPUESTA, SOLUCIÓN PARA GOTAS ORALES Nº 12",ALS DISTRIBUIDORA LIMITADA,Directa,23000,2019,2024,97,462000
1570,"COMPLEJO ARMÓNICO N°41, SOLUCIÓN PARA GOTAS ORALES",LABORATORIO SEREY S.A.,Indirecta,23000,2022,2023,82,481000
1586,GLÓBULOS HOMEOPÁTICOS SIMPLES C200,LABORATORIO SEREY S.A.,Indirecta,23000,2021,2023,91,396000
1604,PHOSPHOR - HEELACCORD SOLUCIÓN ORAL PARA GOTAS,Productos Farmacéuticos Heel Chile Ltda.,Directa,23000,2022,2023,84,548000
1606,GH-103 ALEMANAS SOLUCIÓN ORAL PARA GOTAS,Productos Farmacéuticos Heel Chile Ltda.,Directa,23000,2021,2023,95,384000
1621,SANUTRIN JARABE INFANTIL,LABORATORIO HOCHSTETTER S.A.,Indirecta,23000,2022,2024,97,485000
1639,COLOCYNTHIS D6 GLÓBULOS,LABORATORIO SEREY S.A.,Directa,23000,2020,2023,81,531000
1649,MERCURIUS SOLUBILIS D6 GLÓBULOS,LABORATORIO SEREY S.A.,Directa,23000,2022,2024,87,522000
1672,HOMOIO Nº 1,LABORATORIO HOCHSTETTER S.A.,Indirecta,23000,2021,2023,80,430000
1673,HOMOIO Nº 2,LABORATORIO HOCHSTETTER S.A.,Directa,23000,2019,2024,95,369000
1687,HOMOIO Nº 17,LABORATORIO HOCHSTETTER S.A.,Indirecta,23000,2020,2024,96,455000
1700,HOMOIO Nº 30,LABORATORIO HOCHSTETTER S.A.,Directa,23000,2019,2023,91,519000
1747,SIMILIA Nº 118,LABORATORIO HOCHSTETTER S.A.,Indirecta,23000,2021,2025,94,475000
1776,GLÓBULO COMPUESTO Nº 15,KNOP LABORATORIOS S.A.,Directa,23000,2022,2023,84,468000
1790,GLÓBULO COMPUESTO Nº 28,KNOP LABORATORIOS S.A.,Indirecta,23000,2022,2023,99,382000
1851,ALFALFA TINTURA MADRE SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Directa,23000,2019,2025,83,381000
1877,INFLUK SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Directa,23000,2022,2024,80,338000
1921,IRIS VERSICOLOR D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,23000,2020,2025,97,366000
1958,RHUS TOXICODENDRON D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,23000,2020,2025,92,383000
1983,KALIUM PHOSPHORICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,23000,2021,2025,97,514000
2014,GLÓBULOS COMPLEJOS 151,KNOP LABORATORIOS S.A.,Indirecta,23000,2022,2024,81,366000
2076,CEMIFUGA COMPUESTA SOLUCIÓN ORAL PARA GOTAS,Productos Farmacéuticos Heel Chile Ltda.,Directa,23000,2022,2023,85,442000
2112,"BIOACTIV KNOP N, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa,23000,2022,2025,96,337000
2121,ALLIUM SATIVA TINTURA MADRE,KNOP LABORATORIOS S.A.,Indirecta,23000,2019,2025,80,390000
2142,IGNATIA COMPUESTA SOLUCIÓN PARA GOTAS ORALES Nº 21,ALS DISTRIBUIDORA LIMITADA,Directa,23000,2019,2023,82,394000
2156,JARABE PECTORAL PALTOMIEL INFANTIL,LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Directa,23000,2019,2024,90,393000
2161,JARABE EXPECTORANTE CON PALTO CON MIEL INFANTIL,LABORATORIOS FASA S.A.,Indirecta,23000,2019,2025,96,515000
2174,PULMOSINA JARABE,ITF - LABOMED FARMACÉUTICA LTDA.,Directa,23000,2019,2025,89,400000
2199,CHOLAX TABLETAS DE CHOCOLATES,LABORATORIO MAVER S.A.,Indirecta,23000,2020,2025,80,451000
2208,MARRUBIO EXTRACTO FLUIDO SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Indirecta,23000,2019,2023,92,372000
2238,UNCADOL CÁPSULAS 300 mg,LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Directa,23000,2019,2023,93,482000
2267,SUPOSITORIOS DE HAMAMELIS SIMILIA,LABORATORIO HOCHSTETTER S.A.,Indirecta,23000,2020,2023,91,506000
2314,KJ-5 COMPRIMIDOS RECUBIERTOS 160 mg,DISTRIBUIDORA HB INNOVATIVE LTDA.,Indirecta,23000,2019,2024,93,386000
2319,NATURLAX TÉ BOLSITA FILTRO PARA INFUSIÓN ORAL,QUÍMICA Y PUBLICIDAD ALFER LTDA.,Directa,23000,2019,2023,82,368000
2342,ACEITE CALÉNDULA - MANZANILLA SOLUCIÓN OLEOSA,KNOP LABORATORIOS S.A.,Indirecta,23000,2021,2023,96,447000
2347,CELULASE UNGÜENTO TÓPICO 1%,LABORATORIOS RIDER LTDA.,Directa,23000,2020,2024,93,546000
2378,SOMINEX PLUS CÁPSULAS BLANDAS,LABORATORIOS PRATER S.A.,Directa,23000,2022,2024,85,402000
2406,ABRILAR JARABE 35 mg/5 mL,PHARMA INVESTI DE CHILE S.A.,Directa,23000,2020,2024,85,452000
2416,CUCURBITA COMPUESTA COMPRIMIDOS,LABORATORIO HOCHSTETTER S.A.,Indirecta,23000,2022,2025,85,479000
2420,TÉ DE SEN COMPUESTO,LABORATORIO HOCHSTETTER S.A.,Indirecta,23000,2020,2023,85,478000
2428,ARMONYL SIN CRATAEGUS CON MANZANILLA CÁPSULAS BLANDAS,LABORATORIO MAVER S.A.,Directa,23000,2020,2023,93,338000
2455,TÉ DE ALEJANDRIA COMPUESTO,LABORATORIO HOCHSTETTER S.A.,Indirecta,23000,2020,2023,82,499000
2457,ARMONYL CÁPSULAS BLANDAS,LABORATORIO MAVER S.A.,Directa,23000,2022,2025,88,503000
2461,TÉ DE ALEJANDRIA COMPUESTO,LABORATORIO HOCHSTETTER S.A.,Indirecta,23000,2021,2025,90,434000
2485,POLVOS ALCALINOS VOLTA,LABORATORIOS  EUROMED CHILE S.A.,Indirecta,23000,2021,2023,91,358000
2490,TEF-C COMPRIMIDOS EFERVESCENTES 1 g,BESTPHARMA S.A.,Indirecta,23000,2020,2025,99,518000
1,SPERTI PREPARATION H UNGÜENTO TÓPICO,LABORATORIOS WYETH LLC.,Indirecta,22000,2020,2025,84,453000
26,TEF-C COMPRIMIDOS EFERVESCENTES 2 g,BESTPHARMA S.A.,Directa,22000,2021,2025,97,536000
27,NOSCAPINA MAS ÁCIDO ASCÓRBICO JARABE,LABORATORIOS FASA S.A.,Directa,22000,2022,2024,87,476000
64,SALUBION JARABE,MEPRO S.A.,Indirecta,22000,2019,2023,98,512000
75,CALCIO CM COMPRIMIDOS MASTICABLES,ITF - LABOMED FARMACÉUTICA LTDA.,Directa,22000,2020,2024,81,400000
84,TOCALM ADULTO JARABE 30 mg/5 mL,LABORATORIOS PRATER S.A.,Indirecta,22000,2020,2024,90,531000
101,AMBROXOL CLORHIDRATO JARABE FORTE 30 mg/5 mL,RECBEN XENERICS FARMACÉUTICA LTDA.,Indirecta,22000,2020,2024,97,527000
102,ZOLBENFLASH COMPRIMIDOS,NOVARTIS CHILE S.A.,Directa,22000,2020,2023,82,425000
141,FITIBRONC JARABE,LABORATORIOS GARDEN HOUSE FARMACÉUTICA S.A.,Indirecta,22000,2019,2025,91,346000
213,FRUNALIA POLVO EFERVESCENTE,LABORATORIO PASTEUR S.A.,Directa,22000,2019,2024,84,518000
216,RETINOL + TIAMINA CLORHIDRATO + RIBOFLAVINA + PIRIDOXINA CLORHIDRATO + ÁCIDO ASCÓRBICO + ERGOCALCIFEROL + ÁCIDO FÓLICO + NICOTINAMIDA + PANTOTENATO CÁLCICO JARABE,BESTPHARMA S.A.,Indirecta,22000,2021,2025,82,339000
234,ALCOHOL GEL ANTISÉPTICO 75%,ECOLAB S.A.,Directa,22000,2019,2025,100,433000
236,CLORHEXIDINA GLUCONATO JABÓN LÍQUIDO 4%,ECOLAB S.A.,Directa,22000,2020,2024,97,438000
285,FRIORUB CON IBUPROFENO GEL TÓPICO,DROGUERIA HOFMANN S.A.C.,Directa,22000,2022,2023,97,512000
341,FEBRICOL SUSPENSIÓN ORAL 200 mg/5 mL,BESTPHARMA S.A.,Directa,22000,2020,2024,85,456000
353,BRONCOTUSILAN ADULTO SOLUCIÓN ORAL 250 mg/5 mL,LABORATORIO PASTEUR S.A.,Indirecta,22000,2020,2025,95,447000
381,FASACAINE CON ALOE VERA GEL TÓPICO,LABORATORIOS FASA S.A.,Directa,22000,2021,2023,98,344000
385,AUCUSIK PLUS GEL TÓPICO,LABORATORIOS ANDRÓMACO S.A.,Directa,22000,2019,2023,87,399000
401,COLPURIL PLUS MOUSSE AEROSOL,LABORATORIOS FASA S.A.,Indirecta,22000,2020,2023,89,341000
439,VATANAL CREMA RECTAL,FARMOQUIMICA DEL PACIFICO S.A.,Directa,22000,2022,2025,88,437000
462,DESENKIN PASTA DENTRIFICA,PHARMA INVESTI DE CHILE S.A.,Directa,22000,2022,2024,91,371000
473,GRIPASAN NUEVA FÓRMULA DÍA POLVO PARA SOLUCIÓN ORAL EN SOBRES,LABORATORIO CHILE S.A.,Indirecta,22000,2021,2023,100,342000
538,CALCIMAX COMPRIMIDOS 200 mg,GADOR LTDA.,Indirecta,22000,2019,2023,91,510000
569,WINASORB SABOR MIEL-LIMÓN JARABE 250 mg/5 mL,LABORATORIOS LAFI LTDA.,Directa,22000,2020,2024,93,538000
570,WINASORB SABOR MENTA JARABE 250 mg/5 mL,LABORATORIOS LAFI LTDA.,Indirecta,22000,2020,2023,99,385000
593,D' NENITOS POMADA DÉRMICA,MEDIPHARM LTDA.,Directa,22000,2020,2023,98,343000
614,PANCRIT SABOR MIEL-LIMÓN COMPRIMIDOS DE DISOLUCIÓN BUCAL,LABORATORIOS ANDRÓMACO S.A.,Indirecta,22000,2021,2024,88,397000
631,"DICLAC GEL TÓPICO 1,16 %",LABORATORIOS  EUROMED CHILE S.A.,Directa,22000,2020,2025,91,517000
689,IBUPROFENO COMPRIMIDOS RECUBIERTOS 200 mg,LABORATORIO CHILE S.A.,Indirecta,22000,2021,2024,83,387000
690,ALGIASOL 200 COMPRIMIDOS RECUBIERTOS 200 mg,INTERPHARMA S.A.,Indirecta,22000,2020,2025,84,480000
713,ALCOHOL GEL  70%,DIVERSEY  INDUSTRIAL Y COMERCIAL CHILE LTDA.,Directa,22000,2019,2025,86,421000
732,M.D. ZERO-DOL INFANTIL COMPRIMIDOS MASTICABLES 160 mg,COMPAÑIA DE NUTRICION GENERAL S.A.,Directa,22000,2019,2023,99,344000
752,HASSAPIRIN CARDIO COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 100 mg,Medical International Laboratories Corporation S.A. (MINTLAB  Co. S.A.),Indirecta,22000,2022,2025,92,493000
755,PARACETAMOL Y CAFEÍNA POLVO EFERVESCENTE PARA SOLUCIÓN ORAL,LABORATORIO MAVER S.A.,Directa,22000,2020,2025,100,418000
759,CARISTOP SENSITIVE COLUTORIO,LABORATORIO MAVER S.A.,Indirecta,22000,2020,2025,91,482000
782,DOMPERIDONA COMPRIMIDOS 10 mg,SANOFI-AVENTIS DE CHILE S.A.,Indirecta,22000,2022,2023,100,336000
804,PARACETAMOL COMPRIMIDOS 500 mg,DROGUERÍA PHARMAVISIÓN LTDA.,Indirecta,22000,2019,2024,86,418000
807,CLINICAINE  UNGÜENTO TÓPICO,LABORATORIOS FASA S.A.,Indirecta,22000,2019,2023,88,380000
876,PROCTO GLYVENOL CREMA,NOVARTIS CHILE S.A.,Directa,22000,2021,2025,98,364000
879,MULTAMIN C SOLUCIÓN ORAL PARA GOTAS 100 mg/mL,LABORATORIOS FASA S.A.,Indirecta,22000,2019,2023,80,470000
890,VASELINA LÍQUIDA MEDICINAL,LABORATORIO VALMA LTDA.,Indirecta,22000,2019,2024,87,469000
